Date,MSFT,F,JPM,GOOG,HPQ,C,HOG,VZ,AAPL,IBM,T,CSCO,BAC,INTC,AMD,SNE,NVDA,AMZN,MS,BK
04/13/2009,15.010236740112305,2.887744665145874,25.286447525024414,188.34902954101562,11.790643692016602,33.42353820800781,13.978896141052246,16.965404510498047,3.7038514614105225,69.74996948242188,13.390398025512695,13.378707885742188,9.623945236206055,11.114072799682617,3.609999895095825,25.84000015258789,10.711158752441406,78.94000244140625,22.053176879882812,25.510427474975586
04/14/2009,14.82634162902832,2.9148590564727783,23.035423278808594,183.76620483398438,11.654014587402344,35.27061462402344,13.754427909851074,16.73021125793457,3.6450068950653076,69.27544403076172,13.009578704833984,13.408623695373535,8.811761856079102,11.134937286376953,3.630000114440918,25.399999618530273,10.775516510009766,77.22000122070312,19.41237449645996,24.542875289916992
04/15/2009,14.427907943725586,2.7386114597320557,24.43105125427246,189.0414276123047,11.903356552124023,34.918792724609375,13.259056091308594,16.938674926757812,3.6243655681610107,68.98233032226562,13.09705924987793,13.131925582885742,9.117422103881836,10.863694190979004,3.440000057220459,25.0,10.472107887268066,74.70999908447266,19.231943130493164,25.612695693969727
04/16/2009,15.140493392944336,2.819956064224243,24.94127655029297,193.64418029785156,12.50108528137207,35.27061462402344,14.017597198486328,16.96005630493164,3.741746664047241,70.78279113769531,13.374955177307129,13.520796775817871,9.030092239379883,11.051480293273926,3.569999933242798,25.190000534057617,10.738740921020508,77.25,19.65840721130371,24.550735473632812
04/17/2009,14.711410522460938,2.711496591567993,24.95628547668457,195.38763427734375,12.398619651794434,32.104190826416016,14.64455795288086,16.986780166625977,3.802440881729126,70.67115020751953,13.354371070861816,13.453490257263184,9.257156372070312,10.849783897399902,3.559999942779541,26.3700008392334,10.812292098999023,78.05000305175781,20.503141403198242,23.771974563598633
04/20/2009,14.259342193603516,2.5013561248779297,22.27758026123047,188.94180297851562,11.845288276672363,25.85926055908203,13.622845649719238,16.532447814941406,3.7124791145324707,70.08493041992188,13.014723777770996,12.944967269897461,7.0039963722229,10.43248176574707,3.309999942779541,25.700000762939453,10.159510612487793,77.56999969482422,19.289356231689453,22.049251556396484
04/21/2009,14.535183906555176,2.5759220123291016,24.408540725708008,190.0227508544922,12.101461410522461,28.497961044311523,14.087258338928223,16.59123992919922,3.75129771232605,71.39690399169922,13.009578704833984,13.229143142700195,7.65024995803833,10.682865142822266,3.359999895095825,26.229999542236328,10.131928443908691,78.73999786376953,20.216096878051758,22.00992774963379
04/22/2009,14.389598846435547,2.901301860809326,23.93583106994629,191.21328735351562,11.845288276672363,28.58591079711914,14.807100296020508,16.521757125854492,3.7435953617095947,71.56436920166016,13.246294975280762,13.042184829711914,7.213593006134033,10.898467063903809,3.3299999237060547,25.530000686645508,10.43533706665039,79.19999694824219,18.40361976623535,20.649051666259766
04/23/2009,14.49686336517334,3.0436551570892334,24.91876792907715,191.62673950195312,11.872617721557617,28.14613151550293,14.861285209655762,16.56985855102539,3.8634426593780518,70.77581024169922,13.122796058654785,13.176796913146973,7.702648162841797,10.801098823547363,3.5299999713897705,25.8799991607666,10.269840240478516,80.61000061035156,18.00995445251465,21.12102699279785
04/24/2009,16.02164649963379,3.389371871948242,25.04633331298828,194.0177764892578,12.227840423583984,28.058177947998047,15.821081161499023,16.56985855102539,3.8172287940979004,69.84069061279297,12.9478178024292,13.775059700012207,7.947176456451416,10.863694190979004,3.509999990463257,26.610000610351562,10.508889198303223,84.45999908447266,18.00995445251465,21.14462661743164
04/27/2009,15.630866050720215,3.4639365673065186,24.59612274169922,192.25437927246094,12.108293533325195,27.00269889831543,15.054794311523438,16.323989868164062,3.842799663543701,69.74996948242188,13.025012016296387,13.7376708984375,7.789979934692383,10.627225875854492,3.4700000286102295,26.309999465942383,10.131928443908691,83.12000274658203,17.435874938964844,20.30293083190918
04/28/2009,15.270747184753418,3.5181667804718018,24.603633880615234,191.13856506347656,12.098045349121094,25.419471740722656,15.163152694702148,16.548484802246094,3.8172287940979004,71.13871765136719,13.199987411499023,13.962016105651855,7.117525577545166,10.46725845336914,3.4100000858306885,25.770000457763672,10.159510612487793,82.4000015258789,17.342893600463867,19.681493759155273
04/29/2009,15.515935897827148,3.694413661956787,25.871706008911133,195.0040740966797,12.449849128723145,27.442474365234375,16.324195861816406,16.254499435424805,3.8554317951202393,72.60417175292969,13.133086204528809,14.395760536193848,7.580382823944092,10.675909042358398,3.509999990463257,26.139999389648438,10.003211975097656,79.79000091552734,18.98011016845703,21.03938102722168
04/30/2009,15.523602485656738,4.053687572479248,24.761199951171875,197.2456817626953,12.289319038391113,26.826784133911133,17.15239715576172,16.217082977294922,3.87669038772583,72.02496337890625,13.18454360961914,14.448113441467285,7.798712253570557,10.97497272491455,3.609999895095825,25.860000610351562,10.554858207702637,80.5199966430664,19.449060440063477,20.11570167541504
05/01/2009,15.508278846740723,3.8571040630340576,24.378522872924805,196.1099395751953,12.473763465881348,26.123130798339844,16.657024383544922,16.329334259033203,3.9201300144195557,73.00194549560547,13.38525104522705,14.642545700073242,7.597848892211914,10.99583625793457,3.819999933242798,26.40999984741211,10.729547500610352,78.95999908447266,21.24258804321289,20.447282791137695
05/04/2009,15.469966888427734,3.9858994483947754,26.854646682739258,200.2394561767578,12.685527801513672,28.14613151550293,17.005327224731445,16.59123992919922,4.068938732147217,74.10456848144531,13.735189437866211,14.58271598815918,9.065022468566895,11.587015151977539,4.260000228881836,27.229999542236328,11.30877685546875,79.7699966430664,22.229854583740234,21.978851318359375
05/05/2009,15.163481712341309,3.9655635356903076,26.126821517944336,200.74256896972656,12.569396018981934,29.113651275634766,16.687978744506836,16.37209129333496,4.088656902313232,73.86727905273438,13.637411117553711,14.679939270019531,9.466745376586914,11.334512710571289,4.320000171661377,27.25,10.849069595336914,81.9000015258789,22.38616180419922,21.639381408691406
05/06/2009,15.163481712341309,4.243492603302002,27.927635192871094,200.98167419433594,12.40886402130127,33.95126724243164,16.370630264282227,16.441579818725586,4.082185745239258,73.39027404785156,13.735189437866211,14.664979934692383,11.08238410949707,11.306456565856934,4.309999942779541,27.739999771118164,10.628412246704102,81.98999786376953,23.45570182800293,24.047269821166992
05/07/2009,14.80335521697998,4.107918739318848,26.44194984436035,197.56448364257812,11.79405403137207,33.5114860534668,15.20959186553955,15.960518836975098,3.9762027263641357,71.96623229980469,13.09705924987793,14.171414375305176,11.798500061035156,11.060968399047852,4.010000228881836,27.25,9.865300178527832,79.27999877929688,22.328575134277344,23.297273635864258
